s,facility_name,County,Subcounty,Latitude,Longitude,Ward
14281,cedar medical clinic,kajiado,loitokitok,-2.79977,37.53594,Kimana Ward
14281,cedar medical clinic,kajiado,loitokitok,-2.79977,37.53594,Kimana Ward
14281,cedar medical clinic,kajiado,loitokitok,-2.79977,37.53594,Kimana Ward
14281,cedar medical clinic,kajiado,loitokitok,-2.79977,37.53594,Kimana Ward
14281,cedar medical clinic,kajiado,loitokitok,-2.79977,37.53594,Kimana Ward
14281,cedar medical clinic,kajiado,loitokitok,-2.79977,37.53594,Kimana Ward
14281,cedar medical clinic,kajiado,loitokitok,-2.79977,37.53594,Kimana Ward
14281,cedar medical clinic,kajiado,loitokitok,-2.79977,37.53594,Kimana Ward
14281,cedar medical clinic,kajiado,loitokitok,-2.79977,37.53594,Kimana Ward
14281,cedar medical clinic,kajiado,loitokitok,-2.79977,37.53594,Kimana Ward
14281,cedar medical clinic,kajiado,loitokitok,-2.79977,37.53594,Kimana Ward
14281,cedar medical clinic,kajiado,loitokitok,-2.79977,37.53594,Kimana Ward
14281,cedar medical clinic,kajiado,loitokitok,-2.79977,37.53594,Kimana Ward
14281,cedar medical clinic,kajiado,loitokitok,-2.79977,37.53594,Kimana Ward
14281,cedar medical clinic,kajiado,loitokitok,-2.79977,37.53594,Kimana Ward
14281,cedar medical clinic,kajiado,loitokitok,-2.79977,37.53594,Kimana Ward
14281,cedar medical clinic,kajiado,loitokitok,-2.79977,37.53594,Kimana Ward
14281,cedar medical clinic,kajiado,loitokitok,-2.79977,37.53594,Kimana Ward
14281,cedar medical clinic,kajiado,loitokitok,-2.79977,37.53594,Kimana Ward
14281,cedar medical clinic,kajiado,loitokitok,-2.79977,37.53594,Kimana Ward
14281,cedar medical clinic,kajiado,loitokitok,-2.79977,37.53594,Kimana Ward
14281,cedar medical clinic,kajiado,loitokitok,-2.79977,37.53594,Kimana Ward
14281,cedar medical clinic,kajiado,loitokitok,-2.79977,37.53594,Kimana Ward
14281,cedar medical clinic,kajiado,loitokitok,-2.79977,37.53594,Kimana Ward
14281,cedar medical clinic,kajiado,loitokitok,-2.79977,37.53594,Kimana Ward
14281,cedar medical clinic,kajiado,loitokitok,-2.79977,37.53594,Kimana Ward
14281,cedar medical clinic,kajiado,loitokitok,-2.79977,37.53594,Kimana Ward
14281,cedar medical clinic,kajiado,loitokitok,-2.79977,37.53594,Kimana Ward
14281,cedar medical clinic,kajiado,loitokitok,-2.79977,37.53594,Kimana Ward
14281,cedar medical clinic,kajiado,loitokitok,-2.79977,37.53594,Kimana Ward
14281,cedar medical clinic,kajiado,loitokitok,-2.79977,37.53594,Kimana Ward
14281,cedar medical clinic,kajiado,loitokitok,-2.79977,37.53594,Kimana Ward
14281,cedar medical clinic,kajiado,loitokitok,-2.79977,37.53594,Kimana Ward
14281,cedar medical clinic,kajiado,loitokitok,-2.79977,37.53594,Kimana Ward
14281,cedar medical clinic,kajiado,loitokitok,-2.79977,37.53594,Kimana Ward
14281,cedar medical clinic,kajiado,loitokitok,-2.79977,37.53594,Kimana Ward
14281,cedar medical clinic,kajiado,loitokitok,-2.79977,37.53594,Kimana Ward
14281,cedar medical clinic,kajiado,loitokitok,-2.79977,37.53594,Kimana Ward
14281,cedar medical clinic,kajiado,loitokitok,-2.79977,37.53594,Kimana Ward
14281,cedar medical clinic,kajiado,loitokitok,-2.79977,37.53594,Kimana Ward
14281,cedar medical clinic,kajiado,loitokitok,-2.79977,37.53594,Kimana Ward
14281,cedar medical clinic,kajiado,loitokitok,-2.79977,37.53594,Kimana Ward
14281,cedar medical clinic,kajiado,loitokitok,-2.79977,37.53594,Kimana Ward
14281,cedar medical clinic,kajiado,loitokitok,-2.79977,37.53594,Kimana Ward
14281,cedar medical clinic,kajiado,loitokitok,-2.79977,37.53594,Kimana Ward
14281,cedar medical clinic,kajiado,loitokitok,-2.79977,37.53594,Kimana Ward
14281,cedar medical clinic,kajiado,loitokitok,-2.79977,37.53594,Kimana Ward
14281,cedar medical clinic,kajiado,loitokitok,-2.79977,37.53594,Kimana Ward
14281,cedar medical clinic,kajiado,loitokitok,-2.79977,37.53594,Kimana Ward
14281,cedar medical clinic,kajiado,loitokitok,-2.79977,37.53594,Kimana Ward
14281,cedar medical clinic,kajiado,loitokitok,-2.79977,37.53594,Kimana Ward
14281,cedar medical clinic,kajiado,loitokitok,-2.79977,37.53594,Kimana Ward
14281,cedar medical clinic,kajiado,loitokitok,-2.79977,37.53594,Kimana Ward
14281,cedar medical clinic,kajiado,loitokitok,-2.79977,37.53594,Kimana Ward
14281,cedar medical clinic,kajiado,loitokitok,-2.79977,37.53594,Kimana Ward
14281,cedar medical clinic,kajiado,loitokitok,-2.79977,37.53594,Kimana Ward
14281,cedar medical clinic,kajiado,loitokitok,-2.79977,37.53594,Kimana Ward
14281,cedar medical clinic,kajiado,loitokitok,-2.79977,37.53594,Kimana Ward
14281,cedar medical clinic,kajiado,loitokitok,-2.79977,37.53594,Kimana Ward
14281,cedar medical clinic,kajiado,loitokitok,-2.79977,37.53594,Kimana Ward
14281,cedar medical clinic,kajiado,loitokitok,-2.79977,37.53594,Kimana Ward
14281,cedar medical clinic,kajiado,loitokitok,-2.79977,37.53594,Kimana Ward
14281,cedar medical clinic,kajiado,loitokitok,-2.79977,37.53594,Kimana Ward
14281,cedar medical clinic,kajiado,loitokitok,-2.79977,37.53594,Kimana Ward
14281,cedar medical clinic,kajiado,loitokitok,-2.79977,37.53594,Kimana Ward
14281,cedar medical clinic,kajiado,loitokitok,-2.79977,37.53594,Kimana Ward
14281,cedar medical clinic,kajiado,loitokitok,-2.79977,37.53594,Kimana Ward
14281,cedar medical clinic,kajiado,loitokitok,-2.79977,37.53594,Kimana Ward
14281,cedar medical clinic,kajiado,loitokitok,-2.79977,37.53594,Kimana Ward
14281,cedar medical clinic,kajiado,loitokitok,-2.79977,37.53594,Kimana Ward
14441,emaroro dispensary,kajiado,kajiado east,-1.94654,37.09308,Imaroro Ward
14441,emaroro dispensary,kajiado,kajiado east,-1.94654,37.09308,Imaroro Ward
14441,emaroro dispensary,kajiado,kajiado east,-1.94654,37.09308,Imaroro Ward
14441,emaroro dispensary,kajiado,kajiado east,-1.94654,37.09308,Imaroro Ward
14441,emaroro dispensary,kajiado,kajiado east,-1.94654,37.09308,Imaroro Ward
14441,emaroro dispensary,kajiado,kajiado east,-1.94654,37.09308,Imaroro Ward
14441,emaroro dispensary,kajiado,kajiado east,-1.94654,37.09308,Imaroro Ward
14441,emaroro dispensary,kajiado,kajiado east,-1.94654,37.09308,Imaroro Ward
14441,emaroro dispensary,kajiado,kajiado east,-1.94654,37.09308,Imaroro Ward
14441,emaroro dispensary,kajiado,kajiado east,-1.94654,37.09308,Imaroro Ward
14441,emaroro dispensary,kajiado,kajiado east,-1.94654,37.09308,Imaroro Ward
14441,emaroro dispensary,kajiado,kajiado east,-1.94654,37.09308,Imaroro Ward
14441,emaroro dispensary,kajiado,kajiado east,-1.94654,37.09308,Imaroro Ward
14441,emaroro dispensary,kajiado,kajiado east,-1.94654,37.09308,Imaroro Ward
14441,emaroro dispensary,kajiado,kajiado east,-1.94654,37.09308,Imaroro Ward
14441,emaroro dispensary,kajiado,kajiado east,-1.94654,37.09308,Imaroro Ward
14441,emaroro dispensary,kajiado,kajiado east,-1.94654,37.09308,Imaroro Ward
14441,emaroro dispensary,kajiado,kajiado east,-1.94654,37.09308,Imaroro Ward
14441,emaroro dispensary,kajiado,kajiado east,-1.94654,37.09308,Imaroro Ward
14441,emaroro dispensary,kajiado,kajiado east,-1.94654,37.09308,Imaroro Ward
14441,emaroro dispensary,kajiado,kajiado east,-1.94654,37.09308,Imaroro Ward
14441,emaroro dispensary,kajiado,kajiado east,-1.94654,37.09308,Imaroro Ward
14441,emaroro dispensary,kajiado,kajiado east,-1.94654,37.09308,Imaroro Ward
14441,emaroro dispensary,kajiado,kajiado east,-1.94654,37.09308,Imaroro Ward
14441,emaroro dispensary,kajiado,kajiado east,-1.94654,37.09308,Imaroro Ward
14441,emaroro dispensary,kajiado,kajiado east,-1.94654,37.09308,Imaroro Ward
14441,emaroro dispensary,kajiado,kajiado east,-1.94654,37.09308,Imaroro Ward
14441,emaroro dispensary,kajiado,kajiado east,-1.94654,37.09308,Imaroro Ward
14441,emaroro dispensary,kajiado,kajiado east,-1.94654,37.09308,Imaroro Ward
14441,emaroro dispensary,kajiado,kajiado east,-1.94654,37.09308,Imaroro Ward
14441,emaroro dispensary,kajiado,kajiado east,-1.94654,37.09308,Imaroro Ward
14441,emaroro dispensary,kajiado,kajiado east,-1.94654,37.09308,Imaroro Ward
14441,emaroro dispensary,kajiado,kajiado east,-1.94654,37.09308,Imaroro Ward
14441,emaroro dispensary,kajiado,kajiado east,-1.94654,37.09308,Imaroro Ward
14441,emaroro dispensary,kajiado,kajiado east,-1.94654,37.09308,Imaroro Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14448,emotoroki dispensary,kajiado,kajiado central,-2.29397,37.03052,Matapato North Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14450,emumwenyi dispensary,kajiado,loitokitok,-3.08813,37.75091,Rombo Ward
14451,emurua dikir dispensary,kajiado,kajiado central,-2.21107,36.73888,Matapato North Ward
14451,emurua dikir dispensary,kajiado,kajiado central,-2.21107,36.73888,Matapato North Ward
14451,emurua dikir dispensary,kajiado,kajiado central,-2.21107,36.73888,Matapato North Ward
14451,emurua dikir dispensary,kajiado,kajiado central,-2.21107,36.73888,Matapato North Ward
14451,emurua dikir dispensary,kajiado,kajiado central,-2.21107,36.73888,Matapato North Ward
14451,emurua dikir dispensary,kajiado,kajiado central,-2.21107,36.73888,Matapato North Ward
14451,emurua dikir dispensary,kajiado,kajiado central,-2.21107,36.73888,Matapato North Ward
14451,emurua dikir dispensary,kajiado,kajiado central,-2.21107,36.73888,Matapato North Ward
14451,emurua dikir dispensary,kajiado,kajiado central,-2.21107,36.73888,Matapato North Ward
14451,emurua dikir dispensary,kajiado,kajiado central,-2.21107,36.73888,Matapato North Ward
14451,emurua dikir dispensary,kajiado,kajiado central,-2.21107,36.73888,Matapato North Ward
14451,emurua dikir dispensary,kajiado,kajiado central,-2.21107,36.73888,Matapato North Ward
14451,emurua dikir dispensary,kajiado,kajiado central,-2.21107,36.73888,Matapato North Ward
14451,emurua dikir dispensary,kajiado,kajiado central,-2.21107,36.73888,Matapato North Ward
14451,emurua dikir dispensary,kajiado,kajiado central,-2.21107,36.73888,Matapato North Ward
14451,emurua dikir dispensary,kajiado,kajiado central,-2.21107,36.73888,Matapato North Ward
14451,emurua dikir dispensary,kajiado,kajiado central,-2.21107,36.73888,Matapato North Ward
14451,emurua dikir dispensary,kajiado,kajiado central,-2.21107,36.73888,Matapato North Ward
14451,emurua dikir dispensary,kajiado,kajiado central,-2.21107,36.73888,Matapato North Ward
14451,emurua dikir dispensary,kajiado,kajiado central,-2.21107,36.73888,Matapato North Ward
14451,emurua dikir dispensary,kajiado,kajiado central,-2.21107,36.73888,Matapato North Ward
14451,emurua dikir dispensary,kajiado,kajiado central,-2.21107,36.73888,Matapato North Ward
14451,emurua dikir dispensary,kajiado,kajiado central,-2.21107,36.73888,Matapato North Ward
14451,emurua dikir dispensary,kajiado,kajiado central,-2.21107,36.73888,Matapato North Ward
14451,emurua dikir dispensary,kajiado,kajiado central,-2.21107,36.73888,Matapato North Ward
14451,emurua dikir dispensary,kajiado,kajiado central,-2.21107,36.73888,Matapato North Ward
14451,emurua dikir dispensary,kajiado,kajiado central,-2.21107,36.73888,Matapato North Ward
14451,emurua dikir dispensary,kajiado,kajiado central,-2.21107,36.73888,Matapato North Ward
14451,emurua dikir dispensary,kajiado,kajiado central,-2.21107,36.73888,Matapato North Ward
14451,emurua dikir dispensary,kajiado,kajiado central,-2.21107,36.73888,Matapato North Ward
14451,emurua dikir dispensary,kajiado,kajiado central,-2.21107,36.73888,Matapato North Ward
14451,emurua dikir dispensary,kajiado,kajiado central,-2.21107,36.73888,Matapato North Ward
14451,emurua dikir dispensary,kajiado,kajiado central,-2.21107,36.73888,Matapato North Ward
14451,emurua dikir dispensary,kajiado,kajiado central,-2.21107,36.73888,Matapato North Ward
14451,emurua dikir dispensary,kajiado,kajiado central,-2.21107,36.73888,Matapato North Ward
14451,emurua dikir dispensary,kajiado,kajiado central,-2.21107,36.73888,Matapato North Ward
14451,emurua dikir dispensary,kajiado,kajiado central,-2.21107,36.73888,Matapato North Ward
14451,emurua dikir dispensary,kajiado,kajiado central,-2.21107,36.73888,Matapato North Ward
14451,emurua dikir dispensary,kajiado,kajiado central,-2.21107,36.73888,Matapato North Ward
14451,emurua dikir dispensary,kajiado,kajiado central,-2.21107,36.73888,Matapato North Ward
14451,emurua dikir dispensary,kajiado,kajiado central,-2.21107,36.73888,Matapato North Ward
14451,emurua dikir dispensary,kajiado,kajiado central,-2.21107,36.73888,Matapato North Ward
14451,emurua dikir dispensary,kajiado,kajiado central,-2.21107,36.73888,Matapato North Ward
14451,emurua dikir dispensary,kajiado,kajiado central,-2.21107,36.73888,Matapato North Ward
14451,emurua dikir dispensary,kajiado,kajiado central,-2.21107,36.73888,Matapato North Ward
14451,emurua dikir dispensary,kajiado,kajiado central,-2.21107,36.73888,Matapato North Ward
14451,emurua dikir dispensary,kajiado,kajiado central,-2.21107,36.73888,Matapato North Ward
14451,emurua dikir dispensary,kajiado,kajiado central,-2.21107,36.73888,Matapato North Ward
14451,emurua dikir dispensary,kajiado,kajiado central,-2.21107,36.73888,Matapato North Ward
