facility_name,orgUnit,orgUnit_level,dataElement_name,dataElement_code,dataElement,dx_type,period,value,County,Subcounty,Ward,uid_record,Latitude,Longitude
esonorua dispensary,h9UGOZkDUQs,5,MOH 711 MUAC 6 - 59 months Moderate (Yellow),,i2eE15DhmMB,dataElement,202407,2,kajiado county,kajiado west sub county,Keekonyokie Ward,h9UGOZkDUQs_i2eE15DhmMB_202407,-1.74934,36.345
esonorua dispensary,h9UGOZkDUQs,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202407,62,kajiado county,kajiado west sub county,Keekonyokie Ward,h9UGOZkDUQs_BZbUjXynxfr_202407,-1.74934,36.345
esonorua dispensary,h9UGOZkDUQs,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202408,1,kajiado county,kajiado west sub county,Keekonyokie Ward,h9UGOZkDUQs_UqKC1DJnymn_202408,-1.74934,36.345
esonorua dispensary,h9UGOZkDUQs,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202409,4,kajiado county,kajiado west sub county,Keekonyokie Ward,h9UGOZkDUQs_BZbUjXynxfr_202409,-1.74934,36.345
esonorua dispensary,h9UGOZkDUQs,5,IDSR Malaria Cases,,aqtAtDtbywp,indicator,202410,19,kajiado county,kajiado west sub county,Keekonyokie Ward,h9UGOZkDUQs_aqtAtDtbywp_202410,-1.74934,36.345
esonorua dispensary,h9UGOZkDUQs,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202410,2,kajiado county,kajiado west sub county,Keekonyokie Ward,h9UGOZkDUQs_UqKC1DJnymn_202410,-1.74934,36.345
esonorua dispensary,h9UGOZkDUQs,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202410,25,kajiado county,kajiado west sub county,Keekonyokie Ward,h9UGOZkDUQs_BZbUjXynxfr_202410,-1.74934,36.345
esonorua dispensary,h9UGOZkDUQs,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202411,3,kajiado county,kajiado west sub county,Keekonyokie Ward,h9UGOZkDUQs_UqKC1DJnymn_202411,-1.74934,36.345
esonorua dispensary,h9UGOZkDUQs,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202411,12,kajiado county,kajiado west sub county,Keekonyokie Ward,h9UGOZkDUQs_BZbUjXynxfr_202411,-1.74934,36.345
esonorua dispensary,h9UGOZkDUQs,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202412,13,kajiado county,kajiado west sub county,Keekonyokie Ward,h9UGOZkDUQs_BZbUjXynxfr_202412,-1.74934,36.345
esonorua dispensary,h9UGOZkDUQs,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202501,1,kajiado county,kajiado west sub county,Keekonyokie Ward,h9UGOZkDUQs_UqKC1DJnymn_202501,-1.74934,36.345
esonorua dispensary,h9UGOZkDUQs,5,Brucellosis,,nb9cfWgxYFc,dataElement,202502,2,kajiado county,kajiado west sub county,Keekonyokie Ward,h9UGOZkDUQs_nb9cfWgxYFc_202502,-1.74934,36.345
esonorua dispensary,h9UGOZkDUQs,5,IDSR Malaria Cases,,aqtAtDtbywp,indicator,202502,2,kajiado county,kajiado west sub county,Keekonyokie Ward,h9UGOZkDUQs_aqtAtDtbywp_202502,-1.74934,36.345
esonorua dispensary,h9UGOZkDUQs,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202502,5,kajiado county,kajiado west sub county,Keekonyokie Ward,h9UGOZkDUQs_BZbUjXynxfr_202502,-1.74934,36.345
esonorua dispensary,h9UGOZkDUQs,5,MOH 711 MUAC 6 - 59 months Moderate (Yellow),,i2eE15DhmMB,dataElement,202503,4,kajiado county,kajiado west sub county,Keekonyokie Ward,h9UGOZkDUQs_i2eE15DhmMB_202503,-1.74934,36.345
esonorua dispensary,h9UGOZkDUQs,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202503,24,kajiado county,kajiado west sub county,Keekonyokie Ward,h9UGOZkDUQs_BZbUjXynxfr_202503,-1.74934,36.345
esonorua dispensary,h9UGOZkDUQs,5,IDSR Malaria Cases,,aqtAtDtbywp,indicator,202505,10,kajiado county,kajiado west sub county,Keekonyokie Ward,h9UGOZkDUQs_aqtAtDtbywp_202505,-1.74934,36.345
esonorua dispensary,h9UGOZkDUQs,5,IDSR Malaria Cases,,aqtAtDtbywp,indicator,202506,32,kajiado county,kajiado west sub county,Keekonyokie Ward,h9UGOZkDUQs_aqtAtDtbywp_202506,-1.74934,36.345
esonorua dispensary,h9UGOZkDUQs,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202506,11,kajiado county,kajiado west sub county,Keekonyokie Ward,h9UGOZkDUQs_UqKC1DJnymn_202506,-1.74934,36.345
esonorua dispensary,h9UGOZkDUQs,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202506,51,kajiado county,kajiado west sub county,Keekonyokie Ward,h9UGOZkDUQs_BZbUjXynxfr_202506,-1.74934,36.345
esonorua dispensary,h9UGOZkDUQs,5,IDSR Malaria Cases,,aqtAtDtbywp,indicator,202507,28,kajiado county,kajiado west sub county,Keekonyokie Ward,h9UGOZkDUQs_aqtAtDtbywp_202507,-1.74934,36.345
esonorua dispensary,h9UGOZkDUQs,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202507,12,kajiado county,kajiado west sub county,Keekonyokie Ward,h9UGOZkDUQs_UqKC1DJnymn_202507,-1.74934,36.345
esonorua dispensary,h9UGOZkDUQs,5,MOH 711 MUAC 6 - 59 months Severe (Red),,sTjfhcH5iXK,dataElement,202507,5,kajiado county,kajiado west sub county,Keekonyokie Ward,h9UGOZkDUQs_sTjfhcH5iXK_202507,-1.74934,36.345
esonorua dispensary,h9UGOZkDUQs,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202508,11,kajiado county,kajiado west sub county,Keekonyokie Ward,h9UGOZkDUQs_UqKC1DJnymn_202508,-1.74934,36.345
esonorua dispensary,h9UGOZkDUQs,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202508,7,kajiado county,kajiado west sub county,Keekonyokie Ward,h9UGOZkDUQs_BZbUjXynxfr_202508,-1.74934,36.345
esonorua dispensary,h9UGOZkDUQs,5,MOH 711 MUAC 6 - 59 months Severe (Red),,sTjfhcH5iXK,dataElement,202508,5,kajiado county,kajiado west sub county,Keekonyokie Ward,h9UGOZkDUQs_sTjfhcH5iXK_202508,-1.74934,36.345
esonorua dispensary,h9UGOZkDUQs,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202509,13,kajiado county,kajiado west sub county,Keekonyokie Ward,h9UGOZkDUQs_UqKC1DJnymn_202509,-1.74934,36.345
esonorua dispensary,h9UGOZkDUQs,5,MOH 711 MUAC 6 - 59 months Moderate (Yellow),,i2eE15DhmMB,dataElement,202509,8,kajiado county,kajiado west sub county,Keekonyokie Ward,h9UGOZkDUQs_i2eE15DhmMB_202509,-1.74934,36.345
esonorua dispensary,h9UGOZkDUQs,5,MOH 711 MUAC 6 - 59 months Severe (Red),,sTjfhcH5iXK,dataElement,202509,8,kajiado county,kajiado west sub county,Keekonyokie Ward,h9UGOZkDUQs_sTjfhcH5iXK_202509,-1.74934,36.345
fatima health centre,dIQa6MENmm5,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202201,17,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_UqKC1DJnymn_202201,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 Low Birth Weight <2500gms,,syjjPqXbjTm,dataElement,202201,3,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_syjjPqXbjTm_202201,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202201,50,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_BZbUjXynxfr_202201,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 PPH (Post Partum Haemorrage),,xAAEwRrU8EH,dataElement,202201,1,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_xAAEwRrU8EH_202201,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202202,24,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_UqKC1DJnymn_202202,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202202,52,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_BZbUjXynxfr_202202,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202203,20,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_UqKC1DJnymn_202203,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 Low Birth Weight <2500gms,,syjjPqXbjTm,dataElement,202203,2,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_syjjPqXbjTm_202203,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 MUAC 6 - 59 months Moderate (Yellow),,i2eE15DhmMB,dataElement,202203,1,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_i2eE15DhmMB_202203,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202203,44,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_BZbUjXynxfr_202203,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 PPH (Post Partum Haemorrage),,xAAEwRrU8EH,dataElement,202203,2,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_xAAEwRrU8EH_202203,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 Fresh Still Birth,,rYn8RCcHJg1,dataElement,202204,2,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_rYn8RCcHJg1_202204,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202204,19,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_UqKC1DJnymn_202204,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 Low Birth Weight <2500gms,,syjjPqXbjTm,dataElement,202204,3,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_syjjPqXbjTm_202204,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202204,18,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_BZbUjXynxfr_202204,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 Neonatal deaths 0-28 Days,,GAr6xu6f1n7,dataElement,202204,2,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_GAr6xu6f1n7_202204,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 PPH (Post Partum Haemorrage),,xAAEwRrU8EH,dataElement,202204,1,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_xAAEwRrU8EH_202204,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 APH (Ante partum Haemorrage),,JzM8Q9sIc9i,dataElement,202205,1,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_JzM8Q9sIc9i_202205,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202205,22,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_UqKC1DJnymn_202205,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 Low Birth Weight <2500gms,,syjjPqXbjTm,dataElement,202205,2,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_syjjPqXbjTm_202205,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 MUAC 6 - 59 months Moderate (Yellow),,i2eE15DhmMB,dataElement,202205,3,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_i2eE15DhmMB_202205,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202205,53,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_BZbUjXynxfr_202205,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 PPH (Post Partum Haemorrage),,xAAEwRrU8EH,dataElement,202205,3,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_xAAEwRrU8EH_202205,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202206,12,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_UqKC1DJnymn_202206,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 Low Birth Weight <2500gms,,syjjPqXbjTm,dataElement,202206,1,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_syjjPqXbjTm_202206,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202206,64,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_BZbUjXynxfr_202206,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 PPH (Post Partum Haemorrage),,xAAEwRrU8EH,dataElement,202206,2,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_xAAEwRrU8EH_202206,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202207,18,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_UqKC1DJnymn_202207,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 Low Birth Weight <2500gms,,syjjPqXbjTm,dataElement,202207,1,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_syjjPqXbjTm_202207,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202207,43,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_BZbUjXynxfr_202207,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 PPH (Post Partum Haemorrage),,xAAEwRrU8EH,dataElement,202207,1,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_xAAEwRrU8EH_202207,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202208,15,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_UqKC1DJnymn_202208,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 Low Birth Weight <2500gms,,syjjPqXbjTm,dataElement,202208,1,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_syjjPqXbjTm_202208,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 MUAC 6 - 59 months Moderate (Yellow),,i2eE15DhmMB,dataElement,202208,2,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_i2eE15DhmMB_202208,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202208,53,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_BZbUjXynxfr_202208,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202209,20,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_UqKC1DJnymn_202209,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202209,42,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_BZbUjXynxfr_202209,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 MUAC 6 - 59 months Severe (Red),,sTjfhcH5iXK,dataElement,202209,1,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_sTjfhcH5iXK_202209,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 PPH (Post Partum Haemorrage),,xAAEwRrU8EH,dataElement,202209,4,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_xAAEwRrU8EH_202209,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 Fresh Still Birth,,rYn8RCcHJg1,dataElement,202210,1,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_rYn8RCcHJg1_202210,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202210,12,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_UqKC1DJnymn_202210,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 MUAC 6 - 59 months Moderate (Yellow),,i2eE15DhmMB,dataElement,202210,1,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_i2eE15DhmMB_202210,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202210,31,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_BZbUjXynxfr_202210,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 Fresh Still Birth,,rYn8RCcHJg1,dataElement,202211,1,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_rYn8RCcHJg1_202211,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202211,20,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_UqKC1DJnymn_202211,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 Low Birth Weight <2500gms,,syjjPqXbjTm,dataElement,202211,1,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_syjjPqXbjTm_202211,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202211,36,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_BZbUjXynxfr_202211,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 MUAC 6 - 59 months Severe (Red),,sTjfhcH5iXK,dataElement,202211,1,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_sTjfhcH5iXK_202211,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202212,16,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_UqKC1DJnymn_202212,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 Low Birth Weight <2500gms,,syjjPqXbjTm,dataElement,202212,1,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_syjjPqXbjTm_202212,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202212,19,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_BZbUjXynxfr_202212,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202301,20,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_UqKC1DJnymn_202301,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 MUAC 6 - 59 months Moderate (Yellow),,i2eE15DhmMB,dataElement,202301,2,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_i2eE15DhmMB_202301,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202301,41,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_BZbUjXynxfr_202301,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 MUAC 6 - 59 months Severe (Red),,sTjfhcH5iXK,dataElement,202301,1,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_sTjfhcH5iXK_202301,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202302,17,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_UqKC1DJnymn_202302,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 MUAC 6 - 59 months Moderate (Yellow),,i2eE15DhmMB,dataElement,202302,6,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_i2eE15DhmMB_202302,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202302,35,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_BZbUjXynxfr_202302,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202303,15,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_UqKC1DJnymn_202303,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202303,8,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_BZbUjXynxfr_202303,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202304,19,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_UqKC1DJnymn_202304,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 Low Birth Weight <2500gms,,syjjPqXbjTm,dataElement,202304,1,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_syjjPqXbjTm_202304,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 MUAC 6 - 59 months Moderate (Yellow),,i2eE15DhmMB,dataElement,202304,6,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_i2eE15DhmMB_202304,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202304,64,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_BZbUjXynxfr_202304,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 MUAC 6 - 59 months Severe (Red),,sTjfhcH5iXK,dataElement,202304,3,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_sTjfhcH5iXK_202304,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 Neonatal deaths 0-28 Days,,GAr6xu6f1n7,dataElement,202304,1,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_GAr6xu6f1n7_202304,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202305,8,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_UqKC1DJnymn_202305,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 MUAC 6 - 59 months Moderate (Yellow),,i2eE15DhmMB,dataElement,202305,3,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_i2eE15DhmMB_202305,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202305,78,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_BZbUjXynxfr_202305,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202306,7,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_UqKC1DJnymn_202306,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 Low Birth Weight <2500gms,,syjjPqXbjTm,dataElement,202306,1,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_syjjPqXbjTm_202306,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202306,24,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_BZbUjXynxfr_202306,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202307,10,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_UqKC1DJnymn_202307,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202307,25,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_BZbUjXynxfr_202307,-2.39994,37.21487
fatima health centre,dIQa6MENmm5,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202308,15,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,dIQa6MENmm5_UqKC1DJnymn_202308,-2.39994,37.21487
